stove_id,sales_reference,sales_orders
101076948,TR-F09C25,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-29""}"
101076959,TR-F09C25,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-29""}"
101075414,TR-8D628A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-29""}"
101075402,TR-8D628A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-29""}"
101075422,TR-8D628A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-29""}"
101075491,TR-8D628A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-29""}"
101075493,TR-8D628A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-29""}"
101075419,TR-8D628A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-29""}"
101076945,TR-8D628A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-29""}"
101076958,TR-8D628A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-29""}"
101076967,TR-8D628A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-29""}"
101076961,TR-8D628A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-29""}"
101072481,TR-861C80,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-09-25""}"
101075499,TR-C755BA,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-28""}"
101075420,TR-C755BA,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-28""}"
101075498,TR-C755BA,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-28""}"
101075446,TR-C755BA,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-28""}"
101075476,TR-C755BA,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-28""}"
101075453,TR-C755BA,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-28""}"
101075413,TR-C755BA,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-28""}"
101076926,TR-C755BA,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-28""}"
101076963,TR-C755BA,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-28""}"
101076964,TR-C755BA,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-08-28""}"
101072469,TR-861C80,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-09-25""}"
101072422,TR-861C80,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-09-25""}"
101075478,TR-36281A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075410,TR-36281A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075457,TR-36281A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075411,TR-36281A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075474,TR-36281A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101076953,TR-36281A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101076954,TR-36281A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101076970,TR-36281A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101076927,TR-36281A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101076933,TR-36281A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101030895,TR-055083,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-01-15""}"
101072426,TR-861C80,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-09-25""}"
101072470,TR-861C80,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-09-25""}"
101072483,TR-861C80,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-09-25""}"
101072458,TR-861C80,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-09-25""}"
101072420,TR-861C80,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-09-25""}"
101072425,TR-861C80,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-09-25""}"
101075432,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075470,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075482,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075443,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075490,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075461,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075485,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075475,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075431,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075463,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075487,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075430,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075403,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075462,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075425,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075424,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075442,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075423,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075486,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075471,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075480,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075483,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075407,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075481,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075416,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075495,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101076931,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101076930,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101076929,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101076981,TR-8BDBEB,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101075438,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075468,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075439,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075466,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075445,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075460,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075452,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075464,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075479,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075435,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075467,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075418,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075469,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075455,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075427,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075426,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101075472,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101076947,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101076941,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101076935,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101076957,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101076932,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101076955,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101076971,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101076960,TR-2D3C1A,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-28""}"
101077992,TR-183CF8,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-09-08""}"
101077101,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077102,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077103,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077104,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077105,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077106,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077107,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077108,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077109,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077110,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077111,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077112,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077113,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077114,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077115,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077116,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077117,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077118,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077119,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077120,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077121,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077122,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077123,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077124,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077125,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077126,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077127,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077128,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077129,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077130,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077131,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077132,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077133,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077134,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077135,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077136,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077137,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077138,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077139,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077140,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077141,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077142,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077143,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077144,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077145,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077146,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077147,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077148,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077149,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077150,TR-A4815C,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-12""}"
101077151,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077152,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077153,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077154,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077155,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077156,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077157,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077158,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077159,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077160,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077161,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077162,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077163,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077164,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077165,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077166,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077167,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077168,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077169,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077170,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077171,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077172,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077173,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077174,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077175,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077176,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077177,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077178,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077179,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077180,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077181,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
101077182,TR-56F068,"{""factories"": {""factory_location"": ""Keffi""}, ""sales_date"": ""2025-09-11""}"
